segment_id,road,road_canonical,highway,km,mid_lon,mid_lat,czones,crashes_total,crashes_fatal,wl_points,wl_events,cv_images,cv_detections,cv_damage_per_frame,n_sources
urban-extension-road-ii_1427894416_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.108,77.040639,28.725369,,,,,,0,,,0
urban-extension-road-ii_1427894417_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.111,77.040824,28.725404,,,,,,0,,,0
urban-extension-road-ii_1427894420_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.05,77.041141,28.726305,,,,,,0,,,0
urban-extension-road-ii_1427894421_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.045,77.041078,28.725866,,,,,,0,,,0
urban-extension-road-ii_1427894428_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.157,77.047724,28.738837,,,,,,0,,,0
urban-extension-road-ii_1427894429_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.159,77.047152,28.737509,,,,,,0,,,0
urban-extension-road-ii_1427894450_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.197,77.058167,28.758108,,,,,,0,,,0
urban-extension-road-ii_1427894451_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.199,77.057449,28.756403,,,,,,0,,,0
urban-extension-road-ii_1427894452_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.188,77.061772,28.765738,,,,,,0,,,0
urban-extension-road-ii_1427894453_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.187,77.061624,28.765771,,,,,,0,,,0
dabri-palam-road_1428919899_0,Dabri Palam Road,Dabri Palam Road,primary,0.191,77.080612,28.595622,,,,,,8,0,0.0,1
new-rohtak-road_1429564104_0,New Rohtak Road,New Rohtak Road,primary,0.203,77.203229,28.653075,,,,,,0,,,0
nh248bb_1429639987_0,NH248BB,NH248BB,trunk,1.015,77.068858,28.543443,,,,,,0,,,0
nh248bb_1429639987_1,NH248BB,NH248BB,trunk,1.026,77.077623,28.541557,,,,,,0,,,0
nh344p_1430144222_0,NH344P,NH344P,trunk,0.38,77.046185,28.79571,,,,,,0,,,0
nh344p_1430144223_0,NH344P,NH344P,trunk,0.376,77.045023,28.797379,,,,,,0,,,0
nh344p_1430144224_0,NH344P,NH344P,trunk,0.133,77.043753,28.7989,,,,,,0,,,0
nh344p_1430144226_0,NH344P,NH344P,trunk,0.133,77.044165,28.798511,,,,,,0,,,0
nh344p_1430144227_0,NH344P,NH344P,trunk,0.206,77.04124,28.803039,,,,,,0,,,0
nh344p_1430144228_0,NH344P,NH344P,trunk,0.204,77.040407,28.804616,,,,,,0,,,0
urban-extension-road-ii_1430348113_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.545,77.014032,28.710083,,,,,,0,,,0
urban-extension-road-ii_1430348114_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.019,77.013405,28.708976,,,,,,0,,,0
urban-extension-road-ii_1430348115_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.016,77.013509,28.708845,,,,,,0,,,0
urban-extension-road-ii_1430348116_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.537,77.013581,28.708971,,,,,,0,,,0
urban-extension-road-ii_1430348118_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.249,76.99909,28.625592,,,,,,0,,,0
urban-extension-road-ii_1430348119_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.156,76.999548,28.62749,,,,,,0,,,0
urban-extension-road-ii_1430348131_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.382,77.011289,28.673567,,,,,,0,,,0
urban-extension-road-ii_1430348132_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.462,77.011134,28.672777,,,,,,0,,,0
urban-extension-road-ii_1430348133_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.806,77.007858,28.667024,,,,,,0,,,0
urban-extension-road-ii_1430348134_0,Urban Extension Road-II,Urban Extension Road-II,trunk,1.036,77.007129,28.666079,,,,,,0,,,0
urban-extension-road-ii_1430348134_1,Urban Extension Road-II,Urban Extension Road-II,trunk,0.409,77.009963,28.67101,,,,1,1,0,,,1
urban-extension-road-ii_1430348140_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.033,77.0138,28.703593,,,,,,0,,,0
urban-extension-road-ii_1430348141_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.64,77.015202,28.701688,,,,,,0,,,0
urban-extension-road-ii_1430348142_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.63,77.015944,28.700936,,,,,,0,,,0
urban-extension-road-ii_1430348143_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.032,77.014148,28.703436,,,,,,0,,,0
urban-extension-road-ii_1430348144_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.32,77.019044,28.718706,,,,,,0,,,0
urban-extension-road-ii_1430348145_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.32,77.017688,28.716091,,,,,,0,,,0
urban-extension-road-ii_1430348146_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.329,77.01673,28.714771,,,,,,0,,,0
urban-extension-road-ii_1430348147_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.331,77.016857,28.714699,,,,,,0,,,0
unnamed_1430348155_0,unnamed,unnamed,primary,1.35,77.01847,28.696823,,,,,,0,,,0
unnamed_1430348155_1,unnamed,unnamed,primary,1.402,77.012516,28.707207,,,,,,0,,,0
unnamed_1430348155_2,unnamed,unnamed,primary,1.039,77.020007,28.720441,,,,,,0,,,0
unnamed_1430348155_3,unnamed,unnamed,primary,1.075,77.02663,28.722837,,,,,,0,,,0
unnamed_1430348155_4,unnamed,unnamed,primary,0.546,77.036188,28.721367,,,,,,0,,,0
urban-extension-road-ii_1430348157_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.696,77.020814,28.694003,,,,,,0,,,0
urban-extension-road-ii_1430348158_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.032,77.017765,28.698406,,,,,,0,,,0
urban-extension-road-ii_1430348159_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.033,77.017504,28.698495,,,,,,0,,,0
urban-extension-road-ii_1430348160_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.684,77.019424,28.695781,,,,,,0,,,0
unnamed_1430348162_0,unnamed,unnamed,primary,1.014,77.034644,28.720966,,,,,,0,,,0
unnamed_1430348162_1,unnamed,unnamed,primary,1.141,77.023596,28.722192,,,,,,0,,,0
unnamed_1430348162_2,unnamed,unnamed,primary,1.146,77.017001,28.714639,,,,,,0,,,0
unnamed_1430348162_3,unnamed,unnamed,primary,1.203,77.012961,28.706196,,,,,,0,,,0
unnamed_1430348162_4,unnamed,unnamed,primary,0.8,77.018685,28.697564,,,,,,0,,,0
unnamed_1430444830_0,unnamed,unnamed,trunk,0.105,77.06121,28.545093,,,,,,2,0,0.0,1
urban-extension-road-ii_1430444831_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.058,77.050985,28.554551,,,,,,3,1,0.3333,1
urban-extension-road-ii_1430444832_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.057,77.050493,28.554849,,,,,,1,0,0.0,1
urban-extension-road-ii_1430444833_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.482,77.048639,28.555929,,,,,,4,0,0.0,1
dwarka-expressway_1430449911_0,Dwarka Expressway,Dwarka Expressway,trunk,0.062,77.048195,28.551973,,,,,,0,,,0
dwarka-expressway_1430449912_0,Dwarka Expressway,Dwarka Expressway,trunk,0.066,77.047822,28.551524,,,,,,0,,,0
dwarka-expressway_1430449913_0,Dwarka Expressway,Dwarka Expressway,trunk,0.04,77.05045,28.554084,,,,,,2,1,0.5,1
dwarka-expressway_1430449914_0,Dwarka Expressway,Dwarka Expressway,trunk,0.13,77.050689,28.554371,,,,,,1,1,1.0,1
outer-ring-road_1430858193_0,Outer Ring Road,Outer Ring Road,primary,0.469,77.097667,28.691023,,,,,,0,,,0
outer-ring-road_1430858195_0,Outer Ring Road,Outer Ring Road,primary,0.011,77.1005,28.692801,,,,,,0,,,0
nh248bb_1431236195_0,NH248BB,NH248BB,trunk,0.116,77.099433,28.537502,,,,,,5,0,0.0,1
nh248bb_1431236196_0,NH248BB,NH248BB,trunk,0.184,77.098025,28.537585,,,,,,3,0,0.0,1
nh248bb_1431236197_0,NH248BB,NH248BB,trunk,1.148,77.091898,28.537997,,,,,,0,,,0
nh248bb_1431236197_1,NH248BB,NH248BB,trunk,1.078,77.080577,28.540659,,,,,,0,,,0
nh248bb_1431236197_2,NH248BB,NH248BB,trunk,1.142,77.069997,28.543032,,,,,,0,,,0
nh248bb_1431236197_3,NH248BB,NH248BB,trunk,0.238,77.062457,28.544786,,,,,,0,,,0
nh248bb_1431236201_0,NH248BB,NH248BB,trunk,0.441,77.100433,28.537514,,,,,,5,3,0.6,1
nh248bb_1431236202_0,NH248BB,NH248BB,trunk,0.192,77.098132,28.537773,,,,,,2,0,0.0,1
nh248bb_1431236203_0,NH248BB,NH248BB,trunk,1.005,77.065986,28.544182,,,,,,0,,,0
nh248bb_1431236203_1,NH248BB,NH248BB,trunk,1.178,77.077653,28.541604,,,,,,0,,,0
nh248bb_1431236203_2,NH248BB,NH248BB,trunk,1.208,77.088514,28.538704,,,,,,0,,,0
urban-extension-road-ii_1442768144_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.279,77.039899,28.724251,,,,,,0,,,0
urban-extension-road-ii_1442768145_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.014,77.038575,28.722455,,,,,,0,,,0
urban-extension-road-ii_1442768146_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.284,77.039213,28.722963,,,,,,0,,,0
urban-extension-road-ii_1442768147_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.015,77.038665,28.722342,,,,,,0,,,0
outer-ring-road_1446379669_0,Outer Ring Road,Outer Ring Road,trunk,0.063,77.094809,28.679699,,,,,,0,,,0
unnamed_1448200085_0,unnamed,unnamed,trunk,0.338,77.104599,28.536503,,,,,,8,1,0.125,1
unnamed_1448200086_0,unnamed,unnamed,trunk,0.205,77.106709,28.532528,,,,,,8,1,0.125,1
nh248bb_1448200087_0,NH248BB,NH248BB,trunk,0.197,77.09571,28.537637,,,,,,0,,,0
mehrauli-badarpur-road_1449595802_0,Mehrauli Badarpur Road,Mehrauli Badarpur Road,primary,0.164,77.235323,28.513633,,,,,,0,,,0
nand-nagari-flyover_1451596861_0,Nand Nagari Flyover,Nand Nagari Flyover,trunk,0.022,77.305164,28.699176,,,,,,0,,,0
nand-nagari-flyover_1451596862_0,Nand Nagari Flyover,Nand Nagari Flyover,trunk,0.034,77.305512,28.699132,1,10,6,,,0,,,1
mangolpuri-flyover_1451876795_0,Mangolpuri Flyover,Mangolpuri Flyover,trunk,0.01,77.097209,28.690834,,,,,,0,,,0
mangolpuri-flyover_1451876796_0,Mangolpuri Flyover,Mangolpuri Flyover,trunk,0.016,77.097275,28.690726,,,,,,0,,,0
masoodpur-flyover_1451891902_0,Masoodpur Flyover,Masoodpur Flyover,primary,0.033,77.145274,28.531733,,,,,,0,,,0
masoodpur-flyover_1451891903_0,Masoodpur Flyover,Masoodpur Flyover,primary,0.025,77.150709,28.527925,,,,,,0,,,0
jangpura-road-flyover_1451897494_0,Jangpura Road Flyover,Jangpura Road Flyover,primary,0.021,77.251743,28.581987,,,,,,6,0,0.0,1
aiims-flyover_1451903122_0,AIIMS Flyover,AIIMS Flyover,primary,0.014,77.20981,28.570246,,,,,,0,,,0
barapullah-road-flyover_1451905213_0,Barapullah Road Flyover,Barapullah Road Flyover,trunk,0.199,77.229249,28.579651,1,10,3,1,1,0,,,2
barapullah-road-flyover_1451905214_0,Barapullah Road Flyover,Barapullah Road Flyover,trunk,0.058,77.227785,28.579616,,,,,,0,,,0
unnamed_1451905215_0,unnamed,unnamed,trunk,0.014,77.209404,28.572881,,,,,,0,,,0
delhi-dehradun-expressway_1452258071_0,Delhi-Dehradun Expressway,Delhi-Dehradun Expressway,motorway,0.167,77.27004,28.634201,,,,,,0,,,0
delhi-dehradun-expressway_1452258072_0,Delhi-Dehradun Expressway,Delhi-Dehradun Expressway,motorway,0.039,77.270008,28.634875,,,,,,0,,,0
delhi-dehradun-expressway_1452258073_0,Delhi-Dehradun Expressway,Delhi-Dehradun Expressway,motorway,0.05,77.269864,28.635181,,,,,,0,,,0
mayur-vihar-flyover_1452261802_0,Mayur Vihar Flyover,Mayur Vihar Flyover,trunk,0.06,77.292835,28.595621,,,,,,0,,,0
mayur-vihar-flyover_1452261803_0,Mayur Vihar Flyover,Mayur Vihar Flyover,trunk,0.067,77.292998,28.595568,,,,,,0,,,0
shalimar-bagh-flyover_1452264331_0,Shalimar Bagh Flyover,Shalimar Bagh Flyover,primary,0.032,77.172543,28.706055,,,,,,0,,,0
shalimar-bagh-flyover_1452264332_0,Shalimar Bagh Flyover,Shalimar Bagh Flyover,primary,0.032,77.172468,28.705773,,,,,,0,,,0
club-road-flyover_1452265090_0,Club Road Flyover,Club Road Flyover,primary,0.027,77.127431,28.657461,,,,,,7,0,0.0,1
club-road-flyover_1452265091_0,Club Road Flyover,Club Road Flyover,primary,0.022,77.127428,28.657221,,,,,,7,1,0.1429,1
mahatma-gandhi-marg_1452266223_0,Mahatma Gandhi Marg,Ring Road,primary,0.065,77.133652,28.6661,,,,,,0,,,0
shri-hans-maharaj-flyover_1452266225_0,Shri Hans Maharaj Flyover,Shri Hans Maharaj Flyover,primary,0.024,77.138263,28.67,,,,,,0,,,0
shri-hans-maharaj-flyover_1452266226_0,Shri Hans Maharaj Flyover,Shri Hans Maharaj Flyover,primary,0.011,77.138125,28.669824,,,,,,0,,,0
delhi-dehradun-expressway_1452587944_0,Delhi-Dehradun Expressway,Delhi-Dehradun Expressway,motorway,0.032,77.27129,28.6314,,,,,,0,,,0
delhi-dehradun-expressway_1452587945_0,Delhi-Dehradun Expressway,Delhi-Dehradun Expressway,motorway,0.007,77.271133,28.631652,,,,,,0,,,0
mahatma-gandhi-marg_1457651694_0,Mahatma Gandhi Marg,Ring Road,primary,0.16,77.207553,28.570289,,,,,,0,,,0
rohtak-road_1463747346_0,Rohtak Road,Rohtak Road,trunk,0.033,77.094426,28.679438,,,,,,0,,,0
new-rohtak-road_1463747348_0,New Rohtak Road,New Rohtak Road,primary,0.41,77.18204,28.662643,,,,,,0,,,0
punjabi-bagh-chowk_1464182202_0,Punjabi Bagh Chowk,Punjabi Bagh Chowk,primary,0.065,77.139651,28.673749,,,,,,0,,,0
delhi-dehradun-expressway_1466629067_0,Delhi-Dehradun Expressway,Delhi-Dehradun Expressway,motorway,0.247,77.276014,28.624176,,,,1,1,0,,,1
delhi-dehradun-expressway_1467506920_0,Delhi–Dehradun Expressway,Delhi–Dehradun Expressway,trunk,0.38,77.266332,28.65273,,,,,,0,,,0
delhi-dehradun-expressway_1467506921_0,Delhi-Dehradun Expressway,Delhi-Dehradun Expressway,motorway,0.048,77.2642,28.655286,,,,,,0,,,0
delhi-dehradun-expressway_1467508094_0,Delhi-Dehradun Expressway,Delhi-Dehradun Expressway,motorway,0.619,77.265625,28.653244,,,,,,0,,,0
delhi-dehradun-expressway_1467508095_0,Delhi-Dehradun Expressway,Delhi-Dehradun Expressway,motorway,0.048,77.263802,28.655576,,,,,,0,,,0
delhi-dehradun-expressway_1467509128_0,Delhi–Dehradun Expressway,Delhi–Dehradun Expressway,trunk,1.004,77.256582,28.677374,,,,,,0,,,0
delhi-dehradun-expressway_1467509128_1,Delhi–Dehradun Expressway,Delhi–Dehradun Expressway,trunk,1.029,77.253933,28.687724,,,,,,0,,,0
delhi-dehradun-expressway_1467509128_2,Delhi–Dehradun Expressway,Delhi–Dehradun Expressway,trunk,1.17,77.254818,28.696162,,,,,,0,,,0
delhi-dehradun-expressway_1467509128_3,Delhi–Dehradun Expressway,Delhi–Dehradun Expressway,trunk,0.275,77.255865,28.703988,,,,,,0,,,0
mahatma-gandhi-marg_1468679445_0,Mahatma Gandhi Marg,Ring Road,primary,0.85,77.192568,28.703246,,,,,,0,,,0
jagdish-anand-chowk_1468679446_0,Jagdish Anand Chowk,Jagdish Anand Chowk,primary,0.011,77.1952,28.702219,,,,,,0,,,0
jagdish-anand-chowk_1468679448_0,Jagdish Anand Chowk,Jagdish Anand Chowk,primary,0.011,77.195222,28.702399,,,,,,0,,,0
rohtak-road_1472579830_0,Rohtak Road,Rohtak Road,primary,0.314,77.155635,28.671593,,,,,,0,,,0
rampura-more_1472579831_0,Rampura More,Rampura More,primary,0.014,77.154483,28.671803,,,,,,0,,,0
rampura-more_1472579833_0,Rampura More,Rampura More,primary,0.017,77.154298,28.671689,,,,,,0,,,0
vikas-marg_1474862452_0,Vikas Marg,Vikas Marg,primary,0.207,77.276467,28.629909,,,,,,0,,,0
vikas-marg_1474862453_0,Vikas Marg,Vikas Marg,primary,0.179,77.275931,28.629363,1,5,3,,,0,,,1
outer-ring-road_1476642847_0,Outer Ring Road,Outer Ring Road,primary,0.068,77.106193,28.694566,,,,,,0,,,0
outer-ring-road_1476642848_0,Outer Ring Road,Outer Ring Road,primary,0.364,77.093993,28.675482,,,,,,0,,,0
outer-ring-road_1476642849_0,Outer Ring Road,Outer Ring Road,primary,0.073,77.105577,28.694166,,,,,,0,,,0
cariappa-marg_1490425989_0,Cariappa Marg,Cariappa Marg,primary,0.213,77.127358,28.605031,,,,,,0,,,0
cariappa-marg_1490425991_0,Cariappa Marg,Cariappa Marg,primary,1.277,77.132786,28.602998,,,,,,0,,,0
cariappa-marg_1490425991_1,Cariappa Marg,Cariappa Marg,primary,0.718,77.144041,28.598574,,,,,,0,,,0
kirby-place-junction_1490425993_0,Kirby Place Junction,Kirby Place Junction,primary,0.007,77.127488,28.604975,,,,,,0,,,0
mahatma-gandhi-marg_1491586818_0,Mahatma Gandhi Marg,Ring Road,primary,0.259,77.259432,28.587015,,,,,,0,,,0
mahatma-gandhi-marg_1491586823_0,Mahatma Gandhi Marg,Ring Road,primary,0.023,77.259221,28.586969,,,,,,0,,,0
rohtak-road_1492081914_0,Rohtak Road,Rohtak Road,trunk,0.033,77.094793,28.679613,1,16,3,1,1,0,,,2
outer-ring-road_1492081915_0,Outer Ring Road,Outer Ring Road,trunk,0.024,77.094757,28.679396,,,,,,0,,,0
delhi-dehradun-expressway_1494541911_0,Delhi-Dehradun Expressway,Delhi-Dehradun Expressway,motorway,0.883,77.25673,28.709509,,,,1,1,0,,,1
delhi-dehradun-expressway_1494541912_0,Delhi-Dehradun Expressway,Delhi-Dehradun Expressway,motorway,0.883,77.256633,28.708025,,,,1,1,0,,,1
delhi-dehradun-expressway_1494541919_0,Delhi-Dehradun Expressway,Delhi-Dehradun Expressway,motorway,0.303,77.25744,28.714607,,,,,,0,,,0
delhi-dehradun-expressway_1494541920_0,Delhi-Dehradun Expressway,Delhi-Dehradun Expressway,motorway,0.303,77.257604,28.714914,,,,,,0,,,0
nityanand-marg_1495181983_0,Nityanand Marg,Nityanand Marg,primary,0.047,77.22779,28.669105,,,,,,8,0,0.0,1
mahatma-gandhi-marg_1495181987_0,Mahatma Gandhi Marg,Ring Road,primary,0.01,77.209387,28.697176,,,,,,0,,,0
mahatma-gandhi-marg_1495181988_0,Mahatma Gandhi Marg,Ring Road,primary,0.007,77.209251,28.697072,,,,,,0,,,0
mahatma-gandhi-marg_1495181989_0,Mahatma Gandhi Marg,Ring Road,primary,0.133,77.210468,28.696634,,,,,,0,,,0
delhi-dehradun-expressway_1498113419_0,Delhi-Dehradun Expressway,Delhi-Dehradun Expressway,motorway,1.102,77.254009,28.689623,,,,,,0,,,0
delhi-dehradun-expressway_1498113419_1,Delhi-Dehradun Expressway,Delhi-Dehradun Expressway,motorway,0.896,77.255425,28.699955,,,,,,0,,,0
delhi-dehradun-expressway_1498113420_0,Delhi-Dehradun Expressway,Delhi-Dehradun Expressway,motorway,0.079,77.255454,28.668976,,,,,,0,,,0
delhi-dehradun-expressway_1498113421_0,Delhi-Dehradun Expressway,Delhi-Dehradun Expressway,motorway,0.583,77.255385,28.664805,,,,,,0,,,0
delhi-dehradun-expressway_1498113422_0,Delhi-Dehradun Expressway,Delhi-Dehradun Expressway,motorway,0.054,77.25548,28.669536,,,,,,0,,,0
delhi-dehradun-expressway_1498113423_0,Delhi-Dehradun Expressway,Delhi-Dehradun Expressway,motorway,0.047,77.255886,28.672821,,,,,,0,,,0
delhi-dehradun-expressway_1498113424_0,Delhi-Dehradun Expressway,Delhi-Dehradun Expressway,motorway,0.536,77.256708,28.676139,,,,,,0,,,0
delhi-dehradun-expressway_1498113426_0,Delhi-Dehradun Expressway,Delhi-Dehradun Expressway,motorway,1.018,77.25471,28.68548,,,,,,0,,,0
delhi-dehradun-expressway_1498113426_1,Delhi-Dehradun Expressway,Delhi-Dehradun Expressway,motorway,0.146,77.256694,28.677957,,,,,,0,,,0
delhi-dehradun-expressway_1498113427_0,Delhi-Dehradun Expressway,Delhi-Dehradun Expressway,motorway,0.541,77.256852,28.676263,,,,,,0,,,0
delhi-dehradun-expressway_1498113428_0,Delhi-Dehradun Expressway,Delhi-Dehradun Expressway,motorway,0.572,77.255464,28.664942,,,,,,0,,,0
delhi-dehradun-expressway_1498119433_0,Delhi-Dehradun Expressway,Delhi-Dehradun Expressway,motorway,0.285,77.271479,28.630858,,,,,,0,,,0
delhi-dehradun-expressway_1498119435_0,Delhi-Dehradun Expressway,Delhi-Dehradun Expressway,motorway,0.286,77.271362,28.630746,,,,,,0,,,0
delhi-dehradun-expressway_1498119436_0,Delhi-Dehradun Expressway,Delhi-Dehradun Expressway,motorway,0.119,77.269921,28.633865,,,,,,0,,,0
delhi-dehradun-expressway_1498119437_0,Delhi-Dehradun Expressway,Delhi-Dehradun Expressway,motorway,0.299,77.269992,28.633135,,,,,,0,,,0
delhi-dehradun-expressway_1498119439_0,Delhi-Dehradun Expressway,Delhi-Dehradun Expressway,motorway,0.484,77.268442,28.648675,,,,,,0,,,0
delhi-dehradun-expressway_1498119441_0,Delhi–Dehradun Expressway,Delhi–Dehradun Expressway,trunk,0.191,77.267013,28.651461,,,,,,0,,,0
delhi-dehradun-expressway_1498119443_0,Delhi-Dehradun Expressway,Delhi-Dehradun Expressway,motorway,0.097,77.264694,28.654697,,,,,,0,,,0
delhi-dehradun-expressway_1498120515_0,Delhi-Dehradun Expressway,Delhi-Dehradun Expressway,motorway,0.211,77.27018,28.633118,,,,,,0,,,0
delhi-dehradun-expressway_1499142539_0,Delhi–Dehradun Expressway,Delhi–Dehradun Expressway,trunk,0.095,77.255897,28.673409,,,,,,0,,,0
delhi-dehradun-expressway_1499142540_0,Delhi–Dehradun Expressway,Delhi–Dehradun Expressway,trunk,0.61,77.255304,28.669051,2,34,9,1,1,0,,,2
mahatma-gandhi-marg_1499142541_0,Mahatma Gandhi Marg,Ring Road,trunk,0.187,77.231006,28.671942,,,,,,8,0,0.0,1
mahatma-gandhi-marg_1499142542_0,Mahatma Gandhi Marg,Ring Road,trunk,0.071,77.231396,28.670706,,,,,,7,0,0.0,1
punjabi-bagh-chowk_1499142545_0,Punjabi Bagh Chowk,Punjabi Bagh Chowk,primary,0.02,77.140002,28.67406,1,13,4,,,0,,,1
punjabi-bagh-chowk_1499142546_0,Punjabi Bagh Chowk,Punjabi Bagh Chowk,primary,0.04,77.139913,28.673412,,,,,,0,,,0
najafgarh-nangloi-road_1501688525_0,Najafgarh Nangloi Road,Najafgarh Nangloi Road,primary,0.021,76.999325,28.630617,,,,,,0,,,0
najafgarh-nangloi-road_1501688526_0,Najafgarh Nangloi Road,Najafgarh Nangloi Road,primary,0.005,76.999496,28.630722,,,,,,0,,,0
najafgarh-nangloi-road_1501688527_0,Najafgarh Nangloi Road,Najafgarh Nangloi Road,primary,0.004,76.999516,28.630761,,,,,,0,,,0
mahatma-gandhi-marg_1503404147_0,Mahatma Gandhi Marg,Ring Road,primary,0.136,77.133973,28.666224,,,,,,0,,,0
mahatma-gandhi-marg_1503404148_0,Mahatma Gandhi Marg,Ring Road,primary,0.251,77.135605,28.667678,,,,,,0,,,0
mahatma-gandhi-marg_1503406153_0,Mahatma Gandhi Marg,Ring Road,primary,1.028,77.160321,28.601055,,,,,,0,,,0
mahatma-gandhi-marg_1503406153_1,Mahatma Gandhi Marg,Ring Road,primary,0.362,77.165178,28.596356,,,,,,0,,,0
mahatma-gandhi-marg_1503406154_0,Mahatma Gandhi Marg,Ring Road,primary,0.027,77.156022,28.603916,,,,,,0,,,0
mahatma-gandhi-marg_1503406155_0,Mahatma Gandhi Marg,Ring Road,primary,0.042,77.155869,28.603836,,,,,,0,,,0
mahatma-gandhi-marg_1503406156_0,Mahatma Gandhi Marg,Ring Road,primary,1.269,77.163416,28.598503,,,,,,0,,,0
mahatma-gandhi-marg_1503406156_1,Mahatma Gandhi Marg,Ring Road,primary,0.161,77.156426,28.60365,,,,,,0,,,0
delhi-gurugram-expressway_1508749203_0,Delhi-Gurugram Expressway,Delhi-Gurugram Expressway,motorway,0.257,77.093443,28.514612,,,,,,0,,,0
ito-flyover_1510242193_0,ITO Flyover,ITO Flyover,trunk,0.215,77.246919,28.628823,,,,,,2,0,0.0,1
