segment_id,road,way_id,highway,km,mid_lon,mid_lat
bawana-road_1079354771_0,Bawana road,1079354771,primary,0.781,77.046845,28.77597
bawana-road_1080012665_0,Bawana road,1080012665,primary,0.161,77.087247,28.748538
bawana-road_1080012666_0,Bawana road,1080012666,primary,0.159,77.087382,28.748445
najafgarh-daurala-road_1080064955_0,Najafgarh Daurala Road,1080064955,primary,0.137,76.91951,28.532597
najafgarh-daurala-road_1080064956_0,Najafgarh Daurala Road,1080064956,primary,0.615,76.918464,28.532423
najafgarh-daurala-road_1080064957_0,Najafgarh Daurala Road,1080064957,primary,1.048,76.972934,28.606755
najafgarh-daurala-road_1080064957_1,Najafgarh Daurala Road,1080064957,primary,1.07,76.966804,28.598627
najafgarh-daurala-road_1080064957_2,Najafgarh Daurala Road,1080064957,primary,1.026,76.959447,28.588352
najafgarh-daurala-road_1080064957_3,Najafgarh Daurala Road,1080064957,primary,1.046,76.957876,28.581625
najafgarh-daurala-road_1080064957_4,Najafgarh Daurala Road,1080064957,primary,1.06,76.953383,28.575017
najafgarh-daurala-road_1080064957_5,Najafgarh Daurala Road,1080064957,primary,1.007,76.945375,28.565624
najafgarh-daurala-road_1080064957_6,Najafgarh Daurala Road,1080064957,primary,1.001,76.938337,28.557982
najafgarh-daurala-road_1080064957_7,Najafgarh Daurala Road,1080064957,primary,1.048,76.932144,28.550731
najafgarh-daurala-road_1080064957_8,Najafgarh Daurala Road,1080064957,primary,1.02,76.926538,28.543218
najafgarh-daurala-road_1080064957_9,Najafgarh Daurala Road,1080064957,primary,0.948,76.922263,28.536783
bawana-road_1080170223_0,Bawana Road,1080170223,primary,0.107,77.036908,28.793848
auchandi-road_1080170224_0,Auchandi Road,1080170224,primary,0.013,77.036791,28.793989
bawana-road_1080501681_0,Bawana road,1080501681,primary,1.036,77.068708,28.75647
bawana-road_1080501681_1,Bawana road,1080501681,primary,0.61,77.060704,28.760259
bawana-road_1080501682_0,Bawana road,1080501682,primary,0.429,77.075312,28.752756
bawana-road_1080501683_0,Bawana road,1080501683,primary,1.076,77.064898,28.758227
bawana-road_1080501683_1,Bawana road,1080501683,primary,1.0,77.073796,28.753329
bawana-road_1080501684_0,Bawana road,1080501684,primary,1.002,77.054951,28.764551
bawana-road_1080501684_1,Bawana road,1080501684,primary,0.186,77.05882,28.76108
bawana-road_1080501685_0,Bawana road,1080501685,primary,0.764,77.049689,28.770607
bawana-road_1081068105_0,Bawana Road,1081068105,primary,0.907,77.032971,28.801986
delhi-road_1081069798_0,Delhi Road,1081069798,primary,0.439,77.035678,28.796407
auchandi-road_1081069799_0,Auchandi Road,1081069799,primary,0.013,77.036917,28.793933
delhi-road_1081069800_0,Delhi Road,1081069800,primary,0.108,77.037458,28.79329
delhi-road_1081069801_0,Delhi Road,1081069801,primary,0.275,77.035186,28.799148
unnamed_1081080403_0,unnamed,1081080403,primary,0.371,76.990077,28.828289
unnamed_1081080404_0,unnamed,1081080404,primary,0.013,76.990684,28.826687
unnamed_1081080405_0,unnamed,1081080405,primary,0.493,76.991063,28.8242
unnamed_1081080406_0,unnamed,1081080406,primary,0.488,76.991224,28.824022
sh18_1081080407_0,SH18,1081080407,primary,0.202,76.987428,28.829314
sh18_1081080408_0,SH18,1081080408,primary,0.195,76.987441,28.829391
auchandi-border-road_1081097269_0,Auchandi Border Road,1081097269,primary,0.928,77.001702,28.819139
unnamed_1081097270_0,unnamed,1081097270,primary,0.011,77.006085,28.816955
unnamed_1081097271_0,unnamed,1081097271,primary,0.041,77.006364,28.816877
unnamed_1081097272_0,unnamed,1081097272,primary,0.041,77.006563,28.816869
bawana-road_1081097273_0,Bawana Road,1081097273,primary,0.928,77.001881,28.81915
sh18_1081665576_0,SH18,1081665576,primary,0.013,76.988503,28.829056
aurobindo-marg_1088110482_0,Aurobindo Marg,1088110482,trunk,0.107,77.206667,28.557539
outer-ring-road-underpass_1089361797_0,Outer Ring Road Underpass,1089361797,trunk,0.313,77.129817,28.702754
outer-ring-road_1089361798_0,Outer Ring Road,1089361798,primary,0.465,77.119965,28.698431
outer-ring-road_1089361801_0,Outer Ring Road,1089361801,primary,0.011,77.11878,28.698041
outer-ring-road_1089361802_0,Outer Ring Road,1089361802,primary,0.487,77.11947,28.698001
outer-ring-road_1089361803_0,Outer Ring Road,1089361803,primary,0.012,77.118726,28.697783
mathura-road_1090402162_0,Mathura Road,1090402162,primary,0.135,77.24813,28.586468
rohtak-road_1092780822_0,Rohtak Road,1092780822,primary,0.309,77.155615,28.671458
mahatma-gandhi-marg_1098520258_0,Mahatma Gandhi Marg,1098520258,primary,0.841,77.179592,28.707677
vikas-marg_1102492740_0,Vikas Marg,1102492740,primary,0.423,77.278425,28.631042
abdul-gaffar-khan-marg_1103055061_0,Abdul Gaffar Khan Marg,1103055061,primary,0.813,77.157741,28.522086
abdul-gaffar-khan-marg_1103055062_0,Abdul Gaffar Khan Marg,1103055062,primary,0.009,77.155493,28.524663
outer-ring-road_1103164483_0,Outer Ring Road,1103164483,primary,0.704,77.145702,28.728029
delhi-dehradun-expressway_1107023884_0,Delhi-Dehradun Expressway,1107023884,motorway,1.082,77.260633,28.735888
delhi-dehradun-expressway_1107023884_1,Delhi-Dehradun Expressway,1107023884,motorway,1.018,77.258217,28.719248
delhi-dehradun-expressway_1107023884_2,Delhi-Dehradun Expressway,1107023884,motorway,0.258,77.257925,28.717164
unnamed_1108463529_0,unnamed,1108463529,primary,0.037,77.081863,28.631574
unnamed_1108463530_0,unnamed,1108463530,primary,0.043,77.081558,28.631744
outer-ring-road_1108471045_0,Outer Ring Road,1108471045,primary,0.496,77.10179,28.693152
outer-ring-road_1108471047_0,Outer Ring Road,1108471047,primary,0.58,77.101699,28.693364
outer-ring-road_1108471048_0,Outer Ring Road,1108471048,primary,0.012,77.105539,28.694364
outer-ring-road_1108471050_0,Outer Ring Road,1108471050,primary,0.012,77.105462,28.694138
unnamed_1108471051_0,unnamed,1108471051,primary,0.022,77.105027,28.69423
outer-ring-road_1108471053_0,Outer Ring Road,1108471053,primary,0.196,77.1075,28.694947
outer-ring-road_1108471055_0,Outer Ring Road,1108471055,primary,0.013,77.108226,28.695149
unnamed_1108471057_0,unnamed,1108471057,primary,0.023,77.1075,28.694947
aurobindo-marg_1109186873_0,Aurobindo Marg,1109186873,trunk,0.924,77.198673,28.538834
unnamed_1109187905_0,unnamed,1109187905,primary,0.027,77.215112,28.517892
unnamed_1115912306_0,unnamed,1115912306,trunk,0.038,77.289346,28.60289
unnamed_1115912308_0,unnamed,1115912308,trunk,0.038,77.289365,28.603066
mehrauli-badarpur-road_1115923369_0,Mehrauli Badarpur Road,1115923369,primary,0.306,77.252347,28.511726
urban-extension-road-ii_1116285354_0,Urban Extension Road-II,1116285354,trunk,0.89,77.049942,28.55503
urban-extension-road-ii_1116285355_0,Urban Extension Road-II,1116285355,trunk,0.798,77.053904,28.551474
urban-extension-road-ii_1116296122_0,Urban Extension Road-II,1116296122,trunk,1.133,77.010369,28.568469
urban-extension-road-ii_1116296122_1,Urban Extension Road-II,1116296122,trunk,0.487,77.018786,28.565357
urban-extension-road-ii_1116296123_0,Urban Extension Road-II,1116296123,trunk,0.102,77.007374,28.572657
urban-extension-road-ii_1116296124_0,Urban Extension Road-II,1116296124,trunk,1.006,77.012508,28.567028
urban-extension-road-ii_1116296124_1,Urban Extension Road-II,1116296124,trunk,0.618,77.008803,28.56979
urban-extension-road-ii_1116296125_0,Urban Extension Road-II,1116296125,trunk,0.095,77.006999,28.573362
urban-extension-road-ii_1116296127_0,Urban Extension Road-II,1116296127,trunk,0.72,77.009129,28.592953
urban-extension-road-ii_1116296128_0,Urban Extension Road-II,1116296128,trunk,0.716,77.009105,28.595872
urban-extension-road-ii_1116296129_0,Urban Extension Road-II,1116296129,trunk,0.573,77.008576,28.588889
urban-extension-road-ii_1116296130_0,Urban Extension Road-II,1116296130,trunk,0.577,77.008598,28.588522
urban-extension-road-ii_1116314392_0,Urban Extension Road-II,1116314392,trunk,0.453,77.009158,28.598718
urban-extension-road-ii_1116314393_0,Urban Extension Road-II,1116314393,trunk,0.447,77.009271,28.598752
unnamed_1116321334_0,unnamed,1116321334,trunk,1.02,77.045096,28.548655
unnamed_1116321334_1,unnamed,1116321334,trunk,0.15,77.049868,28.553957
dwarka-expressway_1116323022_0,Dwarka Expressway,1116323022,trunk,1.335,77.043852,28.546935
unnamed_1116323023_0,unnamed,1116323023,trunk,0.276,77.045881,28.548562
dwarka-expressway_1116324313_0,Dwarka Expressway,1116324313,trunk,1.031,77.029894,28.525624
dwarka-expressway_1116324313_1,Dwarka Expressway,1116324313,trunk,1.254,77.023051,28.51824
dwarka-expressway_1116324313_2,Dwarka Expressway,1116324313,trunk,1.084,77.013785,28.507666
dwarka-expressway_1116324313_3,Dwarka Expressway,1116324313,trunk,1.022,77.009877,28.503215
dwarka-expressway_1116324313_4,Dwarka Expressway,1116324313,trunk,1.168,76.999947,28.493555
dwarka-expressway_1116324313_5,Dwarka Expressway,1116324313,trunk,1.282,76.995262,28.488983
dwarka-expressway_1116324313_6,Dwarka Expressway,1116324313,trunk,1.117,76.987722,28.4817
dwarka-expressway_1116324313_7,Dwarka Expressway,1116324313,trunk,1.106,76.977951,28.473178
dwarka-expressway_1116324313_8,Dwarka Expressway,1116324313,trunk,0.37,76.972213,28.467901
dwarka-expressway_1116324314_0,Dwarka Expressway,1116324314,trunk,1.013,76.974976,28.470701
dwarka-expressway_1116324314_1,Dwarka Expressway,1116324314,trunk,1.304,76.980866,28.475909
dwarka-expressway_1116324314_2,Dwarka Expressway,1116324314,trunk,1.115,76.993401,28.487383
dwarka-expressway_1116324314_3,Dwarka Expressway,1116324314,trunk,1.356,76.998414,28.492317
dwarka-expressway_1116324314_4,Dwarka Expressway,1116324314,trunk,1.146,77.008059,28.501368
dwarka-expressway_1116324314_5,Dwarka Expressway,1116324314,trunk,1.203,77.014396,28.508555
dwarka-expressway_1116324314_6,Dwarka Expressway,1116324314,trunk,1.266,77.022898,28.518328
dwarka-expressway_1116324314_7,Dwarka Expressway,1116324314,trunk,1.013,77.029571,28.525498
urban-extension-road-ii_1116331827_0,Urban Extension Road-II,1116331827,trunk,0.473,77.012645,28.70617
urban-extension-road-ii_1116331828_0,Urban Extension Road-II,1116331828,trunk,0.423,77.036986,28.72141
urban-extension-road-ii_1116331829_0,Urban Extension Road-II,1116331829,trunk,1.022,77.023542,28.722493
urban-extension-road-ii_1116331830_0,Urban Extension Road-II,1116331830,trunk,1.114,77.035317,28.721018
urban-extension-road-ii_1116331831_0,Urban Extension Road-II,1116331831,trunk,1.015,77.020399,28.689084
urban-extension-road-ii_1116331831_1,Urban Extension Road-II,1116331831,trunk,0.479,77.016912,28.682297
urban-extension-road-ii_1116331832_0,Urban Extension Road-II,1116331832,trunk,0.614,77.012806,28.706177
urban-extension-road-ii_1118476439_0,Urban Extension Road-II,1118476439,trunk,0.935,77.029815,28.559945
urban-extension-road-ii_1118476443_0,Urban Extension Road-II,1118476443,trunk,0.137,77.05311,28.552658
nh344m_1118607541_0,NH344M,1118607541,trunk,1.051,77.08769,28.798259
nh344m_1118607542_0,NH344M,1118607542,trunk,0.934,77.086014,28.797114
unnamed_1118629647_0,unnamed,1118629647,primary,0.031,77.113651,28.805464
unnamed_1118629648_0,unnamed,1118629648,primary,0.516,77.110957,28.804999
unnamed_1118629649_0,unnamed,1118629649,primary,0.511,77.110616,28.805351
unnamed_1118635865_0,unnamed,1118635865,primary,0.403,77.100736,28.803051
unnamed_1118635866_0,unnamed,1118635866,primary,0.265,77.098358,28.80194
unnamed_1118659679_0,unnamed,1118659679,primary,0.75,77.021307,28.69004
urban-extension-road-ii_1118684653_0,Urban Extension Road-II,1118684653,trunk,0.076,77.003417,28.659724
urban-extension-road-ii_1118684654_0,Urban Extension Road-II,1118684654,trunk,0.075,77.003274,28.659082
dwarka-expressway_1118691951_0,Dwarka Expressway,1118691951,trunk,0.835,77.052819,28.552376
urban-extension-road-ii_1118696675_0,Urban Extension Road-II,1118696675,trunk,0.561,77.005105,28.662226
urban-extension-road-ii_1118696959_0,Urban Extension Road-II,1118696959,trunk,1.039,77.016794,28.684333
urban-extension-road-ii_1118696959_1,Urban Extension Road-II,1118696959,trunk,0.446,77.021356,28.691616
unnamed_1118711478_0,unnamed,1118711478,primary,0.063,77.09627,28.801801
unnamed_1118711479_0,unnamed,1118711479,primary,1.066,77.090832,28.799542
unnamed_1118711479_1,unnamed,1118711479,primary,1.031,77.077866,28.793643
unnamed_1118711479_2,unnamed,1118711479,primary,0.839,77.074255,28.789269
unnamed_1118711480_0,unnamed,1118711480,primary,1.012,77.075103,28.79157
unnamed_1118711480_1,unnamed,1118711480,primary,1.082,77.085414,28.797249
unnamed_1118711480_2,unnamed,1118711480,primary,0.877,77.092787,28.800847
unnamed_1118711485_0,unnamed,1118711485,primary,0.068,77.072087,28.786484
unnamed_1118711486_0,unnamed,1118711486,primary,0.062,77.072153,28.785698
urban-extension-road-ii_1118729613_0,Urban Extension Road-II,1118729613,trunk,0.146,77.012963,28.708197
urban-extension-road-ii_1118729614_0,Urban Extension Road-II,1118729614,trunk,1.001,77.023594,28.722345
urban-extension-road-ii_1118729615_0,Urban Extension Road-II,1118729615,trunk,0.02,77.017595,28.715926
urban-extension-road-ii_1118729616_0,Urban Extension Road-II,1118729616,trunk,0.021,77.017526,28.716155
urban-extension-road-ii_1118729617_0,Urban Extension Road-II,1118729617,trunk,0.674,77.032736,28.721591
urban-extension-road-ii_1118729618_0,Urban Extension Road-II,1118729618,trunk,0.034,77.027873,28.722516
urban-extension-road-ii_1118729620_0,Urban Extension Road-II,1118729620,trunk,0.032,77.02751,28.722431
urban-extension-road-ii_1118729622_0,Urban Extension Road-II,1118729622,trunk,0.459,76.99999,28.653342
urban-extension-road-ii_1118729623_0,Urban Extension Road-II,1118729623,trunk,0.466,76.999685,28.65223
urban-extension-road-ii_1118729626_0,Urban Extension Road-II,1118729626,trunk,0.072,76.998878,28.649841
urban-extension-road-ii_1118729627_0,Urban Extension Road-II,1118729627,trunk,0.071,76.998915,28.650367
urban-extension-road-ii_1118736284_0,Urban Extension Road-II,1118736284,trunk,0.751,77.042424,28.72908
urban-extension-road-ii_1118736285_0,Urban Extension Road-II,1118736285,trunk,0.751,77.04253,28.729032
urban-extension-road-ii_1118736287_0,Urban Extension Road-II,1118736287,trunk,1.587,77.049661,28.742389
urban-extension-road-ii_1118736287_1,Urban Extension Road-II,1118736287,trunk,0.591,77.056748,28.755442
urban-extension-road-ii_1118736288_0,Urban Extension Road-II,1118736288,trunk,1.039,77.05487,28.751671
urban-extension-road-ii_1118736288_1,Urban Extension Road-II,1118736288,trunk,1.132,77.049017,28.740907
urban-extension-road-ii_1118738462_0,Urban Extension Road-II,1118738462,trunk,0.842,77.059636,28.763563
urban-extension-road-ii_1118738463_0,Urban Extension Road-II,1118738463,trunk,0.84,77.059788,28.763541
dwarka-expressway_1118834166_0,Dwarka Expressway,1118834166,trunk,1.013,77.052537,28.552886
bharthal-railway-underpass_1118834168_0,Bharthal Railway Underpass,1118834168,trunk,0.163,77.059965,28.546099
bharthal-railway-underpass_1118834169_0,Bharthal Railway Underpass,1118834169,trunk,0.148,77.058459,28.546595
urban-extension-road-ii_1118909931_0,Urban Extension Road-II,1118909931,trunk,0.052,77.000758,28.654832
urban-extension-road-ii_1118909932_0,Urban Extension Road-II,1118909932,trunk,0.053,77.000676,28.654399
urban-extension-road-ii_1118959400_0,Urban Extension Road-II,1118959400,trunk,0.595,77.038735,28.560361
urban-extension-road-ii_1118959401_0,Urban Extension Road-II,1118959401,trunk,0.603,77.039517,28.560332
urban-extension-road-ii_1118959402_0,Urban Extension Road-II,1118959402,trunk,0.384,77.043737,28.558763
urban-extension-road-ii_1118959403_0,Urban Extension Road-II,1118959403,trunk,0.416,77.044464,28.558514
dwarka-expressway_1118959406_0,Dwarka Expressway,1118959406,trunk,0.241,77.048865,28.552864
dwarka-expressway_1118978390_0,Dwarka Expressway,1118978390,trunk,0.255,77.046877,28.54998
unnamed_1118978392_0,unnamed,1118978392,trunk,0.678,77.038502,28.540223
unnamed_1118986180_0,unnamed,1118986180,trunk,0.665,77.037621,28.539973
unnamed_1118986182_0,unnamed,1118986182,trunk,0.372,77.042275,28.5456
bharthal-railway-underpass_1119296371_0,Bharthal Railway Underpass,1119296371,trunk,0.051,77.060452,28.545931
bharthal-railway-underpass_1119296372_0,Bharthal Railway Underpass,1119296372,trunk,0.109,77.060266,28.545507
bharthal-railway-underpass_1119296373_0,Bharthal Railway Underpass,1119296373,trunk,0.091,77.057671,28.54703
bharthal-railway-underpass_1119296374_0,Bharthal Railway Underpass,1119296374,trunk,0.077,77.058619,28.546962
unnamed_1123531345_0,unnamed,1123531345,primary,0.102,77.265813,28.581437
grand-trunk-road_1125550297_0,Grand Trunk Road,1125550297,trunk,0.963,77.12756,28.841245
grand-trunk-road_1125550298_0,Grand Trunk Road,1125550298,trunk,0.011,77.128817,28.835081
grand-trunk-road_1125550299_0,Grand Trunk Road,1125550299,trunk,1.027,77.131522,28.826812
grand-trunk-road_1125550299_1,Grand Trunk Road,1125550299,trunk,0.551,77.132946,28.822202
grand-trunk-road_1125550300_0,Grand Trunk Road,1125550300,trunk,0.011,77.12904,28.835024
nh344m_1125578860_0,NH344M,1125578860,trunk,0.103,77.082406,28.795724
nh344m_1125578861_0,NH344M,1125578861,trunk,0.106,77.081462,28.795226
unnamed_1125820030_0,unnamed,1125820030,trunk,0.022,77.13155,28.485011
mathura-road_1125820041_0,Mathura Road,1125820041,primary,0.172,77.299343,28.508597
mathura-road_1125820042_0,Mathura Road,1125820042,primary,0.006,77.299452,28.508341
unnamed_1126929458_0,unnamed,1126929458,primary,0.042,77.226933,28.711434
unnamed_1126929459_0,unnamed,1126929459,primary,0.042,77.227256,28.710604
outer-ring-road_1127423677_0,Outer Ring Road,1127423677,primary,0.782,77.138605,28.713698
new-rohtak-road_1127702172_0,New Rohtak Road,1127702172,primary,0.665,77.188136,28.660121
wazirabad-road_1130871949_0,Wazirabad Road,1130871949,trunk,0.873,77.274179,28.702767
unnamed_1131995935_0,unnamed,1131995935,trunk,0.02,77.197415,28.536086
unnamed_1131995937_0,unnamed,1131995937,trunk,0.014,77.197514,28.536246
arihant-marg_1132394876_0,Arihant Marg,1132394876,primary,0.278,77.179976,28.713214
arihant-marg_1132394877_0,Arihant Marg,1132394877,primary,0.009,77.180504,28.714434
outer-ring-road_1136369667_0,Outer Ring Road,1136369667,primary,0.389,77.142665,28.725722
unnamed_1153197687_0,unnamed,1153197687,primary,0.037,77.300216,28.503391
chirag-delhi-flyover_1156936619_0,Chirag Delhi Flyover,1156936619,primary,0.101,77.228403,28.541942
